Local time,Open,High,Low,Close,Volume
08.04.2023 08:34:00.000 GMT+0330,27937,27938,27936,27936,0.0001
08.04.2023 08:35:00.000 GMT+0330,27936,27951,27933,27946,0.0002
08.04.2023 08:36:00.000 GMT+0330,27947,27947,27942,27942,0.0001
08.04.2023 08:37:00.000 GMT+0330,27944,27945,27944,27945,0.0001
08.04.2023 08:38:00.000 GMT+0330,27945,27963,27943,27957,0.0001
08.04.2023 08:39:00.000 GMT+0330,27957,27959,27956,27958,0
08.04.2023 08:40:00.000 GMT+0330,27959,27963,27954,27955,0.0002
08.04.2023 08:41:00.000 GMT+0330,27956,27956,27953,27953,0.0001
08.04.2023 08:42:00.000 GMT+0330,27953,27963,27953,27960,0.0001
08.04.2023 08:43:00.000 GMT+0330,27960,27960,27957,27958,0.0001
08.04.2023 08:44:00.000 GMT+0330,27958,27971,27958,27966,0.0001
08.04.2023 08:45:00.000 GMT+0330,27966,27971,27964,27967,0.0001
08.04.2023 08:46:00.000 GMT+0330,27966,27966,27964,27965,0.0001
08.04.2023 08:47:00.000 GMT+0330,27965,27971,27965,27969,0.0001
08.04.2023 08:48:00.000 GMT+0330,27969,27969,27968,27969,0
08.04.2023 08:49:00.000 GMT+0330,27969,27971,27968,27969,0.0001
08.04.2023 08:50:00.000 GMT+0330,27969,27974,27969,27973,0.0002
08.04.2023 08:51:00.000 GMT+0330,27972,27986,27968,27985,0.0001
08.04.2023 08:52:00.000 GMT+0330,27985,27990,27984,27990,0.0001
08.04.2023 08:53:00.000 GMT+0330,27990,27990,27967,27968,0.0002
08.04.2023 08:54:00.000 GMT+0330,27968,27969,27967,27967,0.0001
08.04.2023 08:55:00.000 GMT+0330,27967,27969,27967,27968,0.0001
08.04.2023 08:56:00.000 GMT+0330,27968,27969,27967,27968,0.0001
08.04.2023 08:57:00.000 GMT+0330,27967,27969,27967,27968,0.0001
08.04.2023 08:58:00.000 GMT+0330,27968,27970,27967,27967,0.0001
08.04.2023 08:59:00.000 GMT+0330,27968,27968,27967,27967,0
08.04.2023 09:00:00.000 GMT+0330,27968,27969,27967,27968,0.0001
08.04.2023 09:01:00.000 GMT+0330,27967,27973,27967,27972,0
08.04.2023 09:02:00.000 GMT+0330,27972,27972,27970,27971,0
08.04.2023 09:03:00.000 GMT+0330,27971,27980,27971,27979,0.0001
08.04.2023 09:04:00.000 GMT+0330,27979,27987,27979,27986,0.0001
08.04.2023 09:05:00.000 GMT+0330,27987,27989,27983,27987,0.0001
08.04.2023 09:06:00.000 GMT+0330,27988,27989,27983,27984,0.0002
08.04.2023 09:07:00.000 GMT+0330,27984,27990,27980,27984,0.0001
08.04.2023 09:08:00.000 GMT+0330,27985,27988,27985,27986,0.0001
08.04.2023 09:09:00.000 GMT+0330,27986,27988,27984,27984,0.0001
08.04.2023 09:10:00.000 GMT+0330,27985,27990,27984,27989,0.0001
08.04.2023 09:11:00.000 GMT+0330,27989,27994,27989,27992,0.0001
08.04.2023 09:12:00.000 GMT+0330,27993,27998,27984,27986,0.0002
08.04.2023 09:13:00.000 GMT+0330,27985,27994,27985,27992,0.0001
08.04.2023 09:14:00.000 GMT+0330,27995,27998,27992,27992,0.0002
08.04.2023 09:15:00.000 GMT+0330,27993,28003,27993,27995,0.0002
08.04.2023 09:16:00.000 GMT+0330,27995,28003,27992,28002,0.0002
08.04.2023 09:17:00.000 GMT+0330,28001,28018,27990,28004,0.0003
08.04.2023 09:18:00.000 GMT+0330,28005,28017,28005,28013,0.0002
08.04.2023 09:19:00.000 GMT+0330,28013,28020,28013,28014,0.0002
08.04.2023 09:20:00.000 GMT+0330,28012,28025,28010,28021,0.0002
08.04.2023 09:21:00.000 GMT+0330,28021,28023,28012,28018,0.0003
08.04.2023 09:22:00.000 GMT+0330,28018,28021,28007,28011,0.0002
08.04.2023 09:23:00.000 GMT+0330,28011,28012,28009,28009,0.0002
08.04.2023 09:24:00.000 GMT+0330,28009,28047,28009,28033,0.0003
08.04.2023 09:25:00.000 GMT+0330,28032,28111,28032,28088,0.0006
08.04.2023 09:26:00.000 GMT+0330,28091,28101,28079,28099,0.0004
08.04.2023 09:27:00.000 GMT+0330,28098,28098,28071,28086,0.0003
08.04.2023 09:28:00.000 GMT+0330,28086,28094,28075,28075,0.0003
08.04.2023 09:29:00.000 GMT+0330,28074,28099,28067,28099,0.0002
08.04.2023 09:30:00.000 GMT+0330,28098,28107,28092,28105,0.0003
08.04.2023 09:31:00.000 GMT+0330,28105,28107,28071,28071,0.0003
08.04.2023 09:32:00.000 GMT+0330,28071,28091,28071,28089,0.0002
08.04.2023 09:33:00.000 GMT+0330,28088,28091,28080,28083,0.0002
08.04.2023 09:34:00.000 GMT+0330,28082,28083,28075,28078,0.0002
08.04.2023 09:35:00.000 GMT+0330,28077,28094,28077,28085,0.0003
08.04.2023 09:36:00.000 GMT+0330,28085,28085,28079,28082,0.0002
08.04.2023 09:37:00.000 GMT+0330,28083,28083,28080,28081,0.0001
08.04.2023 09:38:00.000 GMT+0330,28080,28083,28077,28080,0.0001
08.04.2023 09:39:00.000 GMT+0330,28080,28082,28068,28069,0.0002
08.04.2023 09:40:00.000 GMT+0330,28071,28076,28049,28062,0.0002
08.04.2023 09:41:00.000 GMT+0330,28064,28077,28062,28064,0.0002
08.04.2023 09:42:00.000 GMT+0330,28065,28069,28065,28067,0.0001
08.04.2023 09:43:00.000 GMT+0330,28065,28067,28064,28065,0.0001
08.04.2023 09:44:00.000 GMT+0330,28064,28064,28054,28061,0.0002
08.04.2023 09:45:00.000 GMT+0330,28060,28071,28053,28055,0.0002
08.04.2023 09:46:00.000 GMT+0330,28055,28055,28050,28053,0.0002
08.04.2023 09:47:00.000 GMT+0330,28053,28058,28051,28051,0.0001
08.04.2023 09:48:00.000 GMT+0330,28051,28051,28047,28048,0.0002
08.04.2023 09:49:00.000 GMT+0330,28049,28057,28048,28053,0.0001
08.04.2023 09:50:00.000 GMT+0330,28053,28055,28045,28045,0.0002
08.04.2023 09:51:00.000 GMT+0330,28046,28051,28037,28039,0.0002
08.04.2023 09:52:00.000 GMT+0330,28038,28045,28036,28044,0.0002
08.04.2023 09:53:00.000 GMT+0330,28044,28052,28041,28051,0.0002
08.04.2023 09:54:00.000 GMT+0330,28051,28077,28051,28077,0.0003
08.04.2023 09:55:00.000 GMT+0330,28075,28084,28072,28081,0.0002
08.04.2023 09:56:00.000 GMT+0330,28082,28083,28080,28081,0.0001
08.04.2023 09:57:00.000 GMT+0330,28082,28095,28082,28091,0.0001
08.04.2023 09:58:00.000 GMT+0330,28092,28106,28092,28105,0.0001
08.04.2023 09:59:00.000 GMT+0330,28103,28106,28085,28086,0.0003
08.04.2023 10:00:00.000 GMT+0330,28088,28101,28087,28101,0.0001
08.04.2023 10:01:00.000 GMT+0330,28101,28101,28085,28090,0.0002
08.04.2023 10:02:00.000 GMT+0330,28090,28092,28078,28080,0.0002
08.04.2023 10:03:00.000 GMT+0330,28080,28083,28067,28069,0.0002
08.04.2023 10:04:00.000 GMT+0330,28071,28071,28063,28063,0.0002
08.04.2023 10:05:00.000 GMT+0330,28063,28064,28062,28064,0.0001
08.04.2023 10:06:00.000 GMT+0330,28064,28065,28051,28051,0.0001
08.04.2023 10:07:00.000 GMT+0330,28055,28057,28052,28056,0.0002
08.04.2023 10:08:00.000 GMT+0330,28056,28057,28055,28055,0.0001
08.04.2023 10:09:00.000 GMT+0330,28056,28059,28055,28056,0.0001
08.04.2023 10:10:00.000 GMT+0330,28056,28073,28056,28070,0.0002
08.04.2023 10:11:00.000 GMT+0330,28070,28071,28065,28066,0.0001
08.04.2023 10:12:00.000 GMT+0330,28066,28070,28066,28067,0.0001
08.04.2023 10:13:00.000 GMT+0330,28067,28068,28065,28067,0.0001
08.04.2023 10:14:00.000 GMT+0330,28067,28068,28066,28068,0.0001
08.04.2023 10:15:00.000 GMT+0330,28067,28070,28067,28068,0.0001
08.04.2023 10:16:00.000 GMT+0330,28067,28069,28065,28066,0.0001
08.04.2023 10:17:00.000 GMT+0330,28066,28068,28064,28066,0.0001
08.04.2023 10:18:00.000 GMT+0330,28066,28066,28061,28062,0.0001
08.04.2023 10:19:00.000 GMT+0330,28065,28065,28063,28064,0.0001
08.04.2023 10:20:00.000 GMT+0330,28064,28067,28059,28059,0.0001
08.04.2023 10:21:00.000 GMT+0330,28060,28066,28060,28063,0.0001
08.04.2023 10:22:00.000 GMT+0330,28062,28074,28061,28074,0.0001
08.04.2023 10:23:00.000 GMT+0330,28073,28095,28070,28093,0.0001
08.04.2023 10:24:00.000 GMT+0330,28091,28095,28087,28094,0.0002
08.04.2023 10:25:00.000 GMT+0330,28094,28096,28091,28092,0.0001
08.04.2023 10:26:00.000 GMT+0330,28091,28098,28077,28079,0.0002
08.04.2023 10:27:00.000 GMT+0330,28079,28080,28062,28071,0.0001
08.04.2023 10:28:00.000 GMT+0330,28069,28071,28065,28066,0.0001
08.04.2023 10:29:00.000 GMT+0330,28066,28071,28065,28065,0.0002
08.04.2023 10:30:00.000 GMT+0330,28097,28098,28096,28098,0.0007
08.04.2023 10:31:00.000 GMT+0330,28098,28099,28098,28098,0.0009
08.04.2023 10:32:00.000 GMT+0330,28099,28100,28098,28100,0.0012
08.04.2023 10:33:00.000 GMT+0330,28100,28100,28094,28094,0.0008
08.04.2023 10:34:00.000 GMT+0330,28094,28095,28090,28094,0.0008
08.04.2023 10:35:00.000 GMT+0330,28094,28095,28092,28094,0.0008
08.04.2023 10:36:00.000 GMT+0330,28094,28094,28093,28094,0.0007
08.04.2023 10:37:00.000 GMT+0330,28094,28094,28091,28091,0.0003
08.04.2023 10:38:00.000 GMT+0330,28091,28091,28090,28090,0.0003
08.04.2023 10:39:00.000 GMT+0330,28090,28090,28090,28090,0.0002
08.04.2023 10:40:00.000 GMT+0330,28090,28090,28081,28082,0.001
08.04.2023 10:41:00.000 GMT+0330,28082,28083,28080,28082,0.0008
08.04.2023 10:42:00.000 GMT+0330,28082,28082,28079,28080,0.0006
08.04.2023 10:43:00.000 GMT+0330,28080,28081,28079,28081,0.0009
08.04.2023 10:44:00.000 GMT+0330,28081,28081,28079,28079,0.0009
08.04.2023 10:45:00.000 GMT+0330,28079,28083,28078,28080,0.0011
08.04.2023 10:46:00.000 GMT+0330,28080,28081,28079,28080,0.0004
08.04.2023 10:47:00.000 GMT+0330,28080,28081,28080,28080,0.0007
08.04.2023 10:48:00.000 GMT+0330,28080,28082,28080,28082,0.0009
08.04.2023 10:49:00.000 GMT+0330,28082,28084,28081,28084,0.0013
08.04.2023 10:50:00.000 GMT+0330,28084,28087,28084,28085,0.0008
08.04.2023 10:51:00.000 GMT+0330,28085,28086,28083,28085,0.0006
08.04.2023 10:52:00.000 GMT+0330,28085,28086,28083,28083,0.0006
08.04.2023 10:53:00.000 GMT+0330,28083,28087,28083,28087,0.0006
08.04.2023 10:54:00.000 GMT+0330,28088,28089,28086,28088,0.0008
08.04.2023 10:55:00.000 GMT+0330,28088,28088,28082,28085,0.0007
08.04.2023 10:56:00.000 GMT+0330,28085,28086,28083,28083,0.0006
08.04.2023 10:57:00.000 GMT+0330,28083,28086,28083,28085,0.0006
08.04.2023 10:58:00.000 GMT+0330,28085,28086,28084,28085,0.0006
08.04.2023 10:59:00.000 GMT+0330,28086,28087,28080,28082,0.001
08.04.2023 11:00:00.000 GMT+0330,28082,28086,28082,28085,0.0011
08.04.2023 11:01:00.000 GMT+0330,28084,28086,28083,28084,0.0007
08.04.2023 11:02:00.000 GMT+0330,28084,28088,28082,28088,0.001
08.04.2023 11:03:00.000 GMT+0330,28088,28090,28081,28082,0.0007
08.04.2023 11:04:00.000 GMT+0330,28082,28083,28078,28080,0.0012
08.04.2023 11:05:00.000 GMT+0330,28080,28085,28078,28085,0.0009
08.04.2023 11:06:00.000 GMT+0330,28086,28087,28082,28085,0.0014
08.04.2023 11:07:00.000 GMT+0330,28085,28086,28080,28081,0.0015
08.04.2023 11:08:00.000 GMT+0330,28081,28081,28078,28078,0.0012
08.04.2023 11:09:00.000 GMT+0330,28078,28079,28078,28078,0.0013
08.04.2023 11:10:00.000 GMT+0330,28078,28084,28078,28081,0.0014
08.04.2023 11:11:00.000 GMT+0330,28081,28081,28077,28078,0.0013
08.04.2023 11:12:00.000 GMT+0330,28079,28079,28069,28070,0.0009
08.04.2023 11:13:00.000 GMT+0330,28070,28072,28070,28071,0.0012
08.04.2023 11:14:00.000 GMT+0330,28071,28071,28070,28070,0.0005
08.04.2023 11:15:00.000 GMT+0330,28070,28073,28070,28072,0.001
08.04.2023 11:16:00.000 GMT+0330,28072,28073,28072,28073,0.0012
08.04.2023 11:17:00.000 GMT+0330,28073,28073,28070,28070,0.0009
08.04.2023 11:18:00.000 GMT+0330,28070,28070,28066,28067,0.0005
08.04.2023 11:19:00.000 GMT+0330,28067,28069,28065,28069,0.001
08.04.2023 11:20:00.000 GMT+0330,28069,28069,28066,28068,0.0009
08.04.2023 11:21:00.000 GMT+0330,28068,28068,28042,28049,0.0012
08.04.2023 11:22:00.000 GMT+0330,28048,28051,28048,28051,0.0007
08.04.2023 11:23:00.000 GMT+0330,28051,28056,28049,28055,0.0009
08.04.2023 11:24:00.000 GMT+0330,28056,28057,28054,28054,0.0011
08.04.2023 11:25:00.000 GMT+0330,28054,28057,28054,28056,0.0009
08.04.2023 11:26:00.000 GMT+0330,28056,28057,28055,28056,0.0012
08.04.2023 11:27:00.000 GMT+0330,28056,28059,28055,28059,0.001
08.04.2023 11:28:00.000 GMT+0330,28058,28063,28058,28062,0.0012
08.04.2023 11:29:00.000 GMT+0330,28062,28062,28058,28061,0.0013
08.04.2023 11:30:00.000 GMT+0330,28061,28061,28054,28058,0.0012
08.04.2023 11:31:00.000 GMT+0330,28058,28059,28057,28058,0.001
08.04.2023 11:32:00.000 GMT+0330,28057,28059,28057,28059,0.0009
08.04.2023 11:33:00.000 GMT+0330,28058,28060,28057,28059,0.0008
08.04.2023 11:34:00.000 GMT+0330,28059,28062,28059,28061,0.0004
08.04.2023 11:35:00.000 GMT+0330,28060,28067,28060,28067,0.0004
08.04.2023 11:36:00.000 GMT+0330,28068,28068,28058,28060,0.0006
08.04.2023 11:37:00.000 GMT+0330,28060,28067,28060,28064,0.0008
08.04.2023 11:38:00.000 GMT+0330,28064,28066,28062,28065,0.0008
08.04.2023 11:39:00.000 GMT+0330,28065,28065,28063,28065,0.0004
08.04.2023 11:40:00.000 GMT+0330,28065,28068,28065,28068,0.0003
08.04.2023 11:41:00.000 GMT+0330,28068,28069,28067,28069,0.0008
08.04.2023 11:42:00.000 GMT+0330,28069,28073,28069,28069,0.0006
08.04.2023 11:43:00.000 GMT+0330,28069,28072,28069,28071,0.0007
08.04.2023 11:44:00.000 GMT+0330,28072,28075,28070,28074,0.0005
08.04.2023 11:45:00.000 GMT+0330,28074,28084,28074,28083,0.0009
08.04.2023 11:46:00.000 GMT+0330,28081,28082,28079,28082,0.0007
08.04.2023 11:47:00.000 GMT+0330,28080,28098,28080,28096,0.001
08.04.2023 11:48:00.000 GMT+0330,28096,28098,28092,28092,0.0006
08.04.2023 11:49:00.000 GMT+0330,28091,28091,28085,28085,0.0005
08.04.2023 11:50:00.000 GMT+0330,28085,28088,28085,28087,0.0006
08.04.2023 11:51:00.000 GMT+0330,28087,28087,28086,28086,0.0003
08.04.2023 11:52:00.000 GMT+0330,28086,28089,28084,28089,0.0009
08.04.2023 11:53:00.000 GMT+0330,28089,28089,28088,28089,0.0003
08.04.2023 11:54:00.000 GMT+0330,28089,28090,28088,28090,0.0002
08.04.2023 11:55:00.000 GMT+0330,28087,28087,28085,28085,0.0003
08.04.2023 11:56:00.000 GMT+0330,28085,28085,28081,28081,0.0005
08.04.2023 11:57:00.000 GMT+0330,28081,28084,28081,28083,0.0005
08.04.2023 11:58:00.000 GMT+0330,28083,28084,28081,28084,0.0008
08.04.2023 11:59:00.000 GMT+0330,28083,28084,28082,28082,0.0007
08.04.2023 12:00:00.000 GMT+0330,28082,28083,28082,28082,0.0005
08.04.2023 12:01:00.000 GMT+0330,28082,28085,28082,28085,0.0007
08.04.2023 12:02:00.000 GMT+0330,28085,28089,28085,28089,0.0007
08.04.2023 12:03:00.000 GMT+0330,28089,28089,28077,28079,0.0008
08.04.2023 12:04:00.000 GMT+0330,28079,28079,28077,28078,0.0006
08.04.2023 12:05:00.000 GMT+0330,28078,28078,28074,28075,0.0008
08.04.2023 12:06:00.000 GMT+0330,28075,28075,28074,28074,0.0007
08.04.2023 12:07:00.000 GMT+0330,28074,28074,28070,28071,0.0011
08.04.2023 12:08:00.000 GMT+0330,28071,28071,28041,28071,0.0009
08.04.2023 12:09:00.000 GMT+0330,28071,28071,28071,28071,0.0005
08.04.2023 12:10:00.000 GMT+0330,28071,28072,28071,28071,0.0007
08.04.2023 12:11:00.000 GMT+0330,28071,28072,28071,28071,0.0006
08.04.2023 12:12:00.000 GMT+0330,28071,28072,28071,28071,0.0006
08.04.2023 12:13:00.000 GMT+0330,28071,28073,28071,28073,0.0005
08.04.2023 12:14:00.000 GMT+0330,28073,28073,28071,28072,0.0005
08.04.2023 12:15:00.000 GMT+0330,28072,28072,28064,28065,0.0007
08.04.2023 12:16:00.000 GMT+0330,28065,28067,28051,28052,0.0012
08.04.2023 12:17:00.000 GMT+0330,28051,28052,28032,28034,0.0014
08.04.2023 12:18:00.000 GMT+0330,28033,28038,28031,28035,0.0013
08.04.2023 12:19:00.000 GMT+0330,28035,28036,28035,28036,0.0007
08.04.2023 12:20:00.000 GMT+0330,28036,28038,28034,28036,0.0011
08.04.2023 12:21:00.000 GMT+0330,28036,28037,28035,28036,0.0008
08.04.2023 12:22:00.000 GMT+0330,28036,28037,28034,28036,0.0012
08.04.2023 12:23:00.000 GMT+0330,28035,28035,28034,28034,0.0012
08.04.2023 12:24:00.000 GMT+0330,28034,28035,28032,28033,0.0013
08.04.2023 12:25:00.000 GMT+0330,28033,28035,28025,28029,0.001
08.04.2023 12:26:00.000 GMT+0330,28029,28032,28025,28030,0.0008
08.04.2023 12:27:00.000 GMT+0330,28029,28031,28022,28022,0.001
08.04.2023 12:28:00.000 GMT+0330,28026,28026,28006,28007,0.0012
08.04.2023 12:29:00.000 GMT+0330,28007,28011,28007,28009,0.0009
08.04.2023 12:30:00.000 GMT+0330,28009,28010,28005,28006,0.0008
08.04.2023 12:31:00.000 GMT+0330,28004,28010,28004,28008,0.001
08.04.2023 12:32:00.000 GMT+0330,28008,28016,28008,28012,0.0012
08.04.2023 12:33:00.000 GMT+0330,28012,28015,28012,28014,0.0009
08.04.2023 12:34:00.000 GMT+0330,28014,28022,28014,28020,0.0011
08.04.2023 12:35:00.000 GMT+0330,28020,28022,28015,28016,0.0009
08.04.2023 12:36:00.000 GMT+0330,28016,28016,28010,28012,0.001
08.04.2023 12:37:00.000 GMT+0330,28012,28013,28011,28012,0.0007
08.04.2023 12:38:00.000 GMT+0330,28012,28012,27996,27998,0.001
08.04.2023 12:39:00.000 GMT+0330,27998,28019,27998,28016,0.0012
08.04.2023 12:40:00.000 GMT+0330,28016,28026,28016,28025,0.0012
08.04.2023 12:41:00.000 GMT+0330,28025,28027,28025,28026,0.0012
08.04.2023 12:42:00.000 GMT+0330,28027,28030,28026,28027,0.0017
08.04.2023 12:43:00.000 GMT+0330,28028,28029,28027,28028,0.0011
08.04.2023 12:44:00.000 GMT+0330,28028,28031,28027,28030,0.0006
08.04.2023 12:45:00.000 GMT+0330,28030,28031,28029,28030,0.0009
08.04.2023 12:46:00.000 GMT+0330,28030,28031,28029,28031,0.001
08.04.2023 12:47:00.000 GMT+0330,28031,28032,28030,28032,0.0009
08.04.2023 12:48:00.000 GMT+0330,28032,28033,28032,28033,0.0011
08.04.2023 12:49:00.000 GMT+0330,28033,28035,28033,28033,0.0007
08.04.2023 12:50:00.000 GMT+0330,28033,28035,28026,28026,0.0009
08.04.2023 12:51:00.000 GMT+0330,28026,28027,28022,28027,0.0006
08.04.2023 12:52:00.000 GMT+0330,28027,28038,28027,28038,0.0004
08.04.2023 12:53:00.000 GMT+0330,28038,28038,28037,28038,0.0005
08.04.2023 12:54:00.000 GMT+0330,28038,28038,28038,28038,0.0003
08.04.2023 12:55:00.000 GMT+0330,28039,28039,28038,28038,0.0001
08.04.2023 12:56:00.000 GMT+0330,28038,28038,28038,28038,0.0001
08.04.2023 12:57:00.000 GMT+0330,28038,28040,28038,28040,0.0002
08.04.2023 12:58:00.000 GMT+0330,28041,28041,28039,28039,0.0007
08.04.2023 12:59:00.000 GMT+0330,28039,28041,28039,28040,0.0011
08.04.2023 13:00:00.000 GMT+0330,28040,28040,28037,28040,0.0008
08.04.2023 13:01:00.000 GMT+0330,28040,28041,28038,28039,0.0008
08.04.2023 13:02:00.000 GMT+0330,28039,28039,28036,28038,0.0009
08.04.2023 13:03:00.000 GMT+0330,28038,28039,28036,28036,0.0005
08.04.2023 13:04:00.000 GMT+0330,28036,28039,28036,28039,0.0009
08.04.2023 13:05:00.000 GMT+0330,28039,28039,28038,28039,0.0012
08.04.2023 13:06:00.000 GMT+0330,28038,28040,28038,28039,0.0014
08.04.2023 13:07:00.000 GMT+0330,28039,28042,28026,28026,0.0015
08.04.2023 13:08:00.000 GMT+0330,28026,28026,28020,28023,0.0012
08.04.2023 13:09:00.000 GMT+0330,28023,28036,28023,28034,0.0009
08.04.2023 13:10:00.000 GMT+0330,28035,28035,28034,28034,0.0009
08.04.2023 13:11:00.000 GMT+0330,28034,28036,28034,28035,0.0006
08.04.2023 13:12:00.000 GMT+0330,28035,28035,28033,28033,0.0005
08.04.2023 13:13:00.000 GMT+0330,28033,28036,28033,28036,0.0006
08.04.2023 13:14:00.000 GMT+0330,28037,28038,28036,28037,0.0004
08.04.2023 13:15:00.000 GMT+0330,28038,28038,28034,28034,0.0004
08.04.2023 13:16:00.000 GMT+0330,28034,28035,28034,28035,0.0003
08.04.2023 13:17:00.000 GMT+0330,28035,28037,28034,28037,0.0007
08.04.2023 13:18:00.000 GMT+0330,28037,28037,28034,28035,0.0006
08.04.2023 13:19:00.000 GMT+0330,28036,28036,28034,28035,0.0005
08.04.2023 13:20:00.000 GMT+0330,28035,28035,28033,28033,0.0008
08.04.2023 13:21:00.000 GMT+0330,28033,28034,28033,28033,0.001
08.04.2023 13:22:00.000 GMT+0330,28033,28034,28031,28034,0.0008
08.04.2023 13:23:00.000 GMT+0330,28034,28034,28033,28034,0.0008
08.04.2023 13:24:00.000 GMT+0330,28034,28034,28033,28034,0.0005
08.04.2023 13:25:00.000 GMT+0330,28034,28034,28032,28032,0.0008
08.04.2023 13:26:00.000 GMT+0330,28032,28033,28029,28029,0.0008
08.04.2023 13:27:00.000 GMT+0330,28029,28031,28025,28025,0.0004
08.04.2023 13:28:00.000 GMT+0330,28025,28025,28008,28009,0.0004
08.04.2023 13:29:00.000 GMT+0330,28008,28009,27996,28008,0.0014
08.04.2023 13:30:00.000 GMT+0330,28007,28012,28007,28010,0.0014
08.04.2023 13:31:00.000 GMT+0330,28010,28011,28007,28008,0.0008
08.04.2023 13:32:00.000 GMT+0330,28008,28009,28008,28009,0.0009
08.04.2023 13:33:00.000 GMT+0330,28008,28012,28008,28012,0.0011
08.04.2023 13:34:00.000 GMT+0330,28012,28012,28011,28011,0.0005
08.04.2023 13:35:00.000 GMT+0330,28011,28011,28010,28011,0.0005
08.04.2023 13:36:00.000 GMT+0330,28011,28011,28010,28011,0.0009
08.04.2023 13:37:00.000 GMT+0330,28013,28013,28003,28009,0.0011
08.04.2023 13:38:00.000 GMT+0330,28009,28010,28008,28009,0.0014
08.04.2023 13:39:00.000 GMT+0330,28009,28010,28008,28009,0.0006
08.04.2023 13:40:00.000 GMT+0330,28010,28010,28007,28007,0.0007
08.04.2023 13:41:00.000 GMT+0330,28008,28010,28008,28009,0.0014
08.04.2023 13:42:00.000 GMT+0330,28009,28012,28009,28012,0.001
08.04.2023 13:43:00.000 GMT+0330,28012,28012,28009,28009,0.001
08.04.2023 13:44:00.000 GMT+0330,28009,28010,28009,28009,0.0009
08.04.2023 13:45:00.000 GMT+0330,28009,28010,28009,28010,0.0008
08.04.2023 13:46:00.000 GMT+0330,28010,28011,27985,28011,0.001
08.04.2023 13:47:00.000 GMT+0330,28011,28011,28011,28011,0.0013
08.04.2023 13:48:00.000 GMT+0330,28011,28014,28011,28014,0.0009
08.04.2023 13:49:00.000 GMT+0330,28013,28014,28010,28011,0.0011
08.04.2023 13:50:00.000 GMT+0330,28011,28013,28009,28009,0.0011
08.04.2023 13:51:00.000 GMT+0330,28009,28009,27998,28003,0.0014
08.04.2023 13:52:00.000 GMT+0330,28002,28002,27998,27999,0.0009
08.04.2023 13:53:00.000 GMT+0330,27999,28002,27999,28002,0.001
08.04.2023 13:54:00.000 GMT+0330,28003,28003,28000,28001,0.0006
08.04.2023 13:55:00.000 GMT+0330,28000,28001,28000,28000,0.0007
08.04.2023 13:56:00.000 GMT+0330,28000,28000,27997,27998,0.0008
08.04.2023 13:57:00.000 GMT+0330,27998,27999,27998,27998,0.0009
08.04.2023 13:58:00.000 GMT+0330,27998,27998,27996,27996,0.001
08.04.2023 13:59:00.000 GMT+0330,27996,27998,27996,27997,0.0008
08.04.2023 14:00:00.000 GMT+0330,27997,28008,27997,28006,0.0011
08.04.2023 14:01:00.000 GMT+0330,28006,28006,28005,28006,0.0006
08.04.2023 14:02:00.000 GMT+0330,28006,28006,28006,28006,0.0006
08.04.2023 14:03:00.000 GMT+0330,28006,28006,28006,28006,0.0009
08.04.2023 14:04:00.000 GMT+0330,28006,28012,28006,28011,0.0007
08.04.2023 14:05:00.000 GMT+0330,28012,28012,28009,28010,0.0005
08.04.2023 14:06:00.000 GMT+0330,28010,28010,28009,28009,0.0008
08.04.2023 14:07:00.000 GMT+0330,28009,28010,28008,28008,0.0011
08.04.2023 14:08:00.000 GMT+0330,28008,28009,28008,28009,0.0005
08.04.2023 14:09:00.000 GMT+0330,28009,28010,28008,28010,0.0007
08.04.2023 14:10:00.000 GMT+0330,28010,28010,28008,28009,0.0003
08.04.2023 14:11:00.000 GMT+0330,28009,28009,28005,28005,0.0006
08.04.2023 14:12:00.000 GMT+0330,28005,28005,28004,28005,0.0004
08.04.2023 14:13:00.000 GMT+0330,28003,28004,27986,27986,0.0004
08.04.2023 14:14:00.000 GMT+0330,27986,27986,27979,27980,0.0004
08.04.2023 14:15:00.000 GMT+0330,27981,27985,27977,27984,0.001
08.04.2023 14:16:00.000 GMT+0330,27984,27984,27982,27984,0.0012
08.04.2023 14:17:00.000 GMT+0330,27986,27986,27985,27986,0.0006
08.04.2023 14:18:00.000 GMT+0330,27986,27986,27984,27985,0.0003
08.04.2023 14:19:00.000 GMT+0330,27986,27986,27986,27986,0.0004
08.04.2023 14:20:00.000 GMT+0330,27986,27987,27985,27987,0.0009
